Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01802","Sugar cane","2014","2014","100 g/ha","785279","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01802","Sugar cane","2015","2015","100 g/ha","811535","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01802","Sugar cane","2016","2016","100 g/ha","797242","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01802","Sugar cane","2017","2017","100 g/ha","824123","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01802","Sugar cane","2018","2018","100 g/ha","860642","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01802","Sugar cane","2019","2019","100 g/ha","783980","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01802","Sugar cane","2020","2020","100 g/ha","854005","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01802","Sugar cane","2021","2021","100 g/ha","787120","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01802","Sugar cane","2022","2022","100 g/ha","837058","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01445","Sunflower seed","2012","2012","100 g/ha","16667","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01445","Sunflower seed","2013","2013","100 g/ha","15472","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01445","Sunflower seed","2014","2014","100 g/ha","16470","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01445","Sunflower seed","2015","2015","100 g/ha","18212","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01445","Sunflower seed","2016","2016","100 g/ha","19400","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01445","Sunflower seed","2017","2017","100 g/ha","17964","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01445","Sunflower seed","2018","2018","100 g/ha","19399","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01445","Sunflower seed","2019","2019","100 g/ha","17490","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01445","Sunflower seed","2020","2020","100 g/ha","20072","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01445","Sunflower seed","2021","2021","100 g/ha","17142","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01445","Sunflower seed","2022","2022","100 g/ha","19617","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01530","Sweet potatoes","2012","2012","100 g/ha","234472","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01530","Sweet potatoes","2013","2013","100 g/ha","245411","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01530","Sweet potatoes","2014","2014","100 g/ha","245277","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01530","Sweet potatoes","2015","2015","100 g/ha","227059","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01530","Sweet potatoes","2016","2016","100 g/ha","216525","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01530","Sweet potatoes","2017","2017","100 g/ha","250796","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01530","Sweet potatoes","2018","2018","100 g/ha","212500","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01530","Sweet potatoes","2019","2019","100 g/ha","244284","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01530","Sweet potatoes","2020","2020","100 g/ha","217443","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01530","Sweet potatoes","2021","2021","100 g/ha","212918","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01530","Sweet potatoes","2022","2022","100 g/ha","219903","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01324","Tangerines, mandarins, clementines","2012","2012","100 g/ha","308095","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01324","Tangerines, mandarins, clementines","2013","2013","100 g/ha","279499","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01324","Tangerines, mandarins, clementines","2014","2014","100 g/ha","280501","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01324","Tangerines, mandarins, clementines","2015","2015","100 g/ha","305105","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01324","Tangerines, mandarins, clementines","2016","2016","100 g/ha","320931","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01324","Tangerines, mandarins, clementines","2017","2017","100 g/ha","337243","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01324","Tangerines, mandarins, clementines","2018","2018","100 g/ha","252818","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01324","Tangerines, mandarins, clementines","2019","2019","100 g/ha","343230","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01324","Tangerines, mandarins, clementines","2020","2020","100 g/ha","286348","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01324","Tangerines, mandarins, clementines","2021","2021","100 g/ha","357828","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01324","Tangerines, mandarins, clementines","2022","2022","100 g/ha","215345","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01550","Taro","2012","2012","100 g/ha","99250","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01550","Taro","2013","2013","100 g/ha","96875","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01550","Taro","2014","2014","100 g/ha","98000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01550","Taro","2015","2015","100 g/ha","113571","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01550","Taro","2016","2016","100 g/ha","122308","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01550","Taro","2017","2017","100 g/ha","119286","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01550","Taro","2018","2018","100 g/ha","103846","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01550","Taro","2019","2019","100 g/ha","104418","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01550","Taro","2020","2020","100 g/ha","111421","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01550","Taro","2021","2021","100 g/ha","112053","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01550","Taro","2022","2022","100 g/ha","112807","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01234","Tomatoes","2012","2012","100 g/ha","948245","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01234","Tomatoes","2013","2013","100 g/ha","907328","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01234","Tomatoes","2014","2014","100 g/ha","971661","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01234","Tomatoes","2015","2015","100 g/ha","894615","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01234","Tomatoes","2016","2016","100 g/ha","911398","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01234","Tomatoes","2017","2017","100 g/ha","886480","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01234","Tomatoes","2018","2018","100 g/ha","968227","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01234","Tomatoes","2019","2019","100 g/ha","980384","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01234","Tomatoes","2020","2020","100 g/ha","990502","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01234","Tomatoes","2021","2021","100 g/ha","958863","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01234","Tomatoes","2022","2022","100 g/ha","955418","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01929.02","True hemp, raw or retted","2021","2021","100 g/ha","29369","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01929.02","True hemp, raw or retted","2022","2022","100 g/ha","34412","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01970","Unmanufactured tobacco","2012","2012","100 g/ha","24710","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01970","Unmanufactured tobacco","2013","2013","100 g/ha","22802","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01970","Unmanufactured tobacco","2014","2014","100 g/ha","25963","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01970","Unmanufactured tobacco","2015","2015","100 g/ha","24527","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01970","Unmanufactured tobacco","2016","2016","100 g/ha","22045","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01970","Unmanufactured tobacco","2017","2017","100 g/ha","24759","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01970","Unmanufactured tobacco","2018","2018","100 g/ha","20508","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01970","Unmanufactured tobacco","2019","2019","100 g/ha","23094","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01970","Unmanufactured tobacco","2020","2020","100 g/ha","21868","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01970","Unmanufactured tobacco","2021","2021","100 g/ha","24009","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01970","Unmanufactured tobacco","2022","2022","100 g/ha","24852","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01376","Walnuts, in shell","2012","2012","100 g/ha","45484","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01376","Walnuts, in shell","2013","2013","100 g/ha","39390","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01376","Walnuts, in shell","2014","2014","100 g/ha","44138","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01376","Walnuts, in shell","2015","2015","100 g/ha","45282","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01376","Walnuts, in shell","2016","2016","100 g/ha","49031","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01376","Walnuts, in shell","2017","2017","100 g/ha","42158","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01376","Walnuts, in shell","2018","2018","100 g/ha","43489","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01376","Walnuts, in shell","2019","2019","100 g/ha","40228","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01376","Walnuts, in shell","2020","2020","100 g/ha","46604","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01376","Walnuts, in shell","2021","2021","100 g/ha","42132","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01376","Walnuts, in shell","2022","2022","100 g/ha","42143","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01221","Watermelons","2012","2012","100 g/ha","349949","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01221","Watermelons","2013","2013","100 g/ha","356144","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01221","Watermelons","2014","2014","100 g/ha","334838","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01221","Watermelons","2015","2015","100 g/ha","341403","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01221","Watermelons","2016","2016","100 g/ha","396338","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01221","Watermelons","2017","2017","100 g/ha","421882","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01221","Watermelons","2018","2018","100 g/ha","392851","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01221","Watermelons","2019","2019","100 g/ha","407637","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01221","Watermelons","2020","2020","100 g/ha","407948","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01221","Watermelons","2021","2021","100 g/ha","386583","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01221","Watermelons","2022","2022","100 g/ha","395891","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0111","Wheat","2012","2012","100 g/ha","31154","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0111","Wheat","2013","2013","100 g/ha","31673","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0111","Wheat","2014","2014","100 g/ha","29378","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0111","Wheat","2015","2015","100 g/ha","29299","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0111","Wheat","2016","2016","100 g/ha","35408","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0111","Wheat","2017","2017","100 g/ha","31175","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0111","Wheat","2018","2018","100 g/ha","32005","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0111","Wheat","2019","2019","100 g/ha","34746","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0111","Wheat","2020","2020","100 g/ha","33417","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0111","Wheat","2021","2021","100 g/ha","29805","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","0111","Wheat","2022","2022","100 g/ha","31273","A","Official figure",""
